[14626,20489]
[27265,1126]
[25468,7610]
[27526,13473]
[13592,8956]
[15137,17084]
[13283,21131]
[29074,8661]
[10212,3159]
[9871,19381]
[28510,6853]
[16886,1292]
[19029,8698]
[2045,779]
[27916,12485]
[28020,26734]
[10787,10563]
[27459,12894]
[699,27582]
[12035,14349]
[22575,22150]
[1318,25769]
[3357,2786]
[12805,2443]
[10854,27765]
[2044,2709]
[27391,20970]
[25889,16207]
[27225,7980]
[28410,3156]
[5266,16468]
[7923,729]
[20283,22743]
[10213,6935]
[26160,23791]
[20918,26115]
[21782,29152]
[13670,21706]
[1257,14713]
[14198,21330]
[5739,24070]
[26068,20160]
[28925,25046]
[17095,5539]
[96,19678]
[9303,11270]
[3733,15553]
[24774,28347]
[13295,3480]
[27528,18050]
[25270,17735]
[1270,1389]
[25952,13249]
[16077,2149]
[17342,2521]
[26869,11242]
[18326,2490]
[3283,3367]
[17033,2728]
[5159,20394]
[12214,23565]
[25405,6614]
[29093,25301]
[20901,10213]
[11927,25116]
[988,16234]
[23809,13635]
[7173,2292]
[22819,9207]
[21211,371]
[27404,15782]
[12232,15570]
[20588,2396]
[8446,5038]
[19082,28114]
[12921,11644]
[29320,22827]
[4526,15347]
[659,23355]
[5000,12136]
[12838,17884]
[10562,1935]
[13923,27519]
[27962,9281]
[11583,24593]
[7935,23090]
[15210,11983]
[4295,28808]
[6602,4259]
[25171,12011]
[9070,18621]
[16757,23052]
[19680,10166]
[13558,8910]
[9556,557]
[20012,19337]
[15604,15184]
[23293,9453]
[3407,9814]
[124,20884]
[7183,24603]
[3435,19894]
[23807,2883]
[25916,12789]
[18988,14969]
[23885,6211]
[14918,28583]
[25681,9241]
[5930,4992]
[15936,5679]
[4986,26218]
[12025,13209]
[5051,13632]
[23248,15977]
[23578,27379]
[25269,2124]
[27564,5963]
[17153,3080]
[16671,29072]
[23139,20887]
[10892,23089]
[18418,3417]
[28852,4866]
[18396,18857]
[23383,1962]
[1255,2828]
[21035,11144]
[8418,15968]
[29497,29585]
[23917,26423]
[14422,28268]
[5188,12408]
[16897,9283]
[27803,9934]
[297,20321]
[11780,23749]
[18189,18539]
[26842,29740]
[26408,26329]
[14084,23588]
[17655,5377]
[2432,8226]
[19755,5947]
[27700,9240]
[25931,1557]
[23608,7616]
[23634,16044]
[23394,4748]
[2949,23361]
[27056,26428]
[1033,15154]
[15991,5789]
[12068,6361]
[15350,3534]
[28932,18425]
[8707,11616]
[5084,13416]
[27144,14071]
[10444,29542]
[26704,11425]
[8509,25360]
[16344,19880]
[14374,7105]
[24392,28667]
[11519,7400]
[10967,17133]
[22470,29563]
[3911,4153]
[15792,13490]
[13272,4595]
[4983,9698]
[23060,2419]
[10394,14511]
[9954,24234]
[1971,9211]
[7184,4187]
[15572,18017]
[10846,18025]
[20452,9622]
[2471,23374]
[7726,10601]
[21375,14422]
[22198,11807]
[14778,15563]
[27044,6785]
[9454,5532]
[28793,27419]
[16571,29481]
[25288,23491]
[23645,11113]
[4420,25837]
[22254,9936]
[516,2707]
[22320,11887]
[20032,70]
[20186,28565]
[1126,9949]
[18714,5034]
[7254,14259]
[3819,25915]
[10840,23667]
[19244,14748]
[1848,9199]
[24950,8396]
[5098,27473]
[14977,22011]
[13831,6566]
[25817,18301]
[23757,6153]
[28702,25434]
[4363,17536]
[22244,7307]
[7179,20676]
[9362,13553]
[3383,19015]
[24327,10736]
[26684,9159]
[8749,14275]
[7316,1619]
[27456,11]
[21179,28382]
[6947,3461]
[5671,8198]
[15951,21233]
[16512,182]
[6924,29658]
[8942,8551]
[23453,151]
[20682,8761]
[11824,26708]
[3795,17027]
[21981,14534]
[549,25105]
[10095,4301]
[11270,17039]
[14171,21800]
[29214,18127]
[20456,24511]
[18278,28998]
[27871,21219]
[15447,7573]
[7655,3400]
[14254,12467]
[10660,17621]
[11832,8571]
[2338,7070]
[29792,18297]
[15084,7487]
[1182,21051]
[29717,19225]
[24908,7490]
[17477,20094]
[2748,57]
[15682,16417]
[8294,6066]
[3802,9720]
[3303,15845]
[25988,1447]
[18228,15232]
[29542,4120]
[6189,28898]
[14612,28265]
[2822,17645]
[28201,10983]
[29519,14352]
[15871,1939]
[24319,5025]
[27850,21739]
[9732,19728]
[4498,17268]
[5112,19545]
[26843,7850]
[27428,4177]
[12012,11249]
[6244,6122]
[1539,8380]
[29645,17445]
[3533,14002]
[204,5167]
[8538,9613]
[4858,4554]
[18657,15018]
[15188,11341]
[20633,7447]
[11808,22355]
[887,1374]
[9015,17984]
[18833,28743]
[19968,1879]
[1467,27012]
[21054,26071]
[7260,14579]
[27915,16172]
[9159,5642]
[9529,22754]
[24092,6860]
[21655,20274]
[1287,21021]
[29216,24918]
[21818,10049]
[28911,7972]
[16918,3591]
[2615,2115]
[12458,19386]
[19617,26476]
[15651,29239]
[11720,11839]
[25934,22626]
[4797,23416]
[27051,2347]
[8149,6668]
[25918,20380]
[29994,23356]
[29527,5981]
[17189,314]
[25471,10626]
[22344,4252]
[24924,18588]
[27938,25822]
[16825,12495]
[16384,238]
[27256,2771]
[10732,10986]
[16038,27331]
[14285,12653]
[751,28021]
[28716,18398]
[3389,6281]
[16655,21155]
[5557,4312]
[6212,19567]
[15578,14408]
[18052,24574]
[26345,16236]
[14806,1367]
[25002,10861]
[2534,19713]
[8116,23536]
[1118,8971]
[12323,10429]
[10698,17452]
[12051,12327]
[20481,2436]
[24190,16995]
[17433,21607]
[16019,25370]
[24118,14513]
[25735,22288]
[16765,12578]
[1923,8957]
[23106,22039]
[18594,5244]
[850,15127]
[14925,27479]
[23121,29400]
[29365,7348]
[19712,13115]
[23151,15451]
[13411,15893]
[12054,993]
[28908,28770]
[1196,2719]
[7293,23484]
[14803,17372]
[25766,6243]
[28717,375]
[7591,9329]
[24283,7461]
[23321,15948]
[23711,18810]
[2160,27876]
[6340,1027]
[22953,11715]
[6738,17688]
[15919,20792]
[23331,28226]
[6467,27195]
[19824,670]
[19815,8543]
[11251,13750]
[22173,21245]
[2419,19513]
[25060,16173]
[12504,1075]
[3557,29255]
[7523,19773]
[23374,11612]
[4112,13370]
[5013,23558]
[21971,24547]
[17275,10749]
[12644,26617]
[3821,17570]
[18092,19207]
[5083,28734]
[25188,28574]
[7253,3309]
[16742,5428]
[7196,18468]
[24440,20766]
[9386,5064]
[22475,22075]
[15416,16611]
[3328,6142]
[29969,21981]
[11296,20636]
[19934,9443]
[26983,7542]
[9821,17582]
[22334,9485]
[18473,16326]
[9332,8593]
[24029,16922]
[8737,6362]
[22554,18847]
[6485,15239]
[27067,16398]
[25640,8986]
[2962,12005]
[8552,19327]
[21597,16534]
[9121,20490]
[19869,24314]
[5513,4394]
[11032,13382]
[27374,17193]
[22011,15333]
[1003,20252]
[24519,3306]
[25793,706]
[17839,29899]
[22840,18382]
[14766,3082]
[22795,27432]
[12005,20467]
[16459,10221]
[27936,10530]
[10312,24814]
[7120,2577]
[20494,16716]
[24360,464]
[7683,3837]
[20161,16537]
[14733,2494]
[16864,1927]
[27580,5557]
[29286,4100]
[10999,6755]
[959,8550]
[4645,1891]
[315,9741]
[14298,13310]
[29919,13286]
[8760,18609]
[17028,6801]
[11662,3444]
[23669,1262]
[20811,17748]
[17513,23088]
[1974,23513]
[5389,9391]
[21585,12406]
[6935,6512]
[17809,14954]
[26444,17099]
[24284,10522]
[2487,2526]
[9292,17934]
[1559,2143]
[2732,10130]
[25855,5271]
[18630,21930]
[26374,5635]
[3488,24052]
[19678,13173]
[6013,580]
[8477,16583]
[8744,22306]
[2540,6574]
[4883,1504]
[26170,27794]
[26079,22100]
[20590,663]
[14802,1708]
[22450,5630]
[12003,27691]
[16523,23163]
[13856,4979]
[11035,1493]
[22066,11266]
[13789,18565]
[12908,2197]
[10291,21749]
[11166,10218]
[15023,23759]
[3550,5953]
[28130,5954]
[5461,7037]
[3899,28361]
[6824,22985]
[22145,6151]
[27972,19231]
[29677,28244]
[26081,428]
[14214,3722]
[909,20473]
[4523,27740]
[23937,10568]
[19671,21081]
[16461,21506]
[14227,27412]
[396,27311]
[17190,8047]
[5866,2604]
[24703,8955]
[16157,10512]
[9820,10907]
[27604,23562]
[4917,12207]
[20957,14903]
[29965,2158]
[19966,4847]
[23650,1678]
[12900,6722]
[17966,8906]
[28023,26694]
[13057,27843]
[15625,19073]
[28515,13445]
[9669,21074]
[15405,9438]
[16876,7606]
[8625,9455]
[28539,13518]
[23945,19419]
[23981,2530]
[16969,28199]
[28408,2031]
[4916,18168]
[2672,26148]
[28231,26328]
[18806,24015]
[9530,18709]
[1805,16894]
[1380,5332]
[7972,14928]
[15944,6617]
[10734,15584]
[18735,21524]
[18112,21769]
[4919,27109]
[8804,28495]
[28712,10967]
[12271,15140]
[6746,27102]
[12421,17728]
[7471,25670]
[15164,2484]
[10603,17350]
[23577,2924]
[4530,9763]
[9585,6074]
[21278,14729]
[6737,23249]
[19448,12898]
[23064,29320]
[16942,3762]
[8490,21385]
[7039,3741]
[10499,29210]
[15777,3940]
[20364,29943]
[14729,9076]
[16999,3710]
[3598,8624]
[28365,12496]
[26692,26809]
[9645,21442]
[20076,13335]
[10860,2713]
[21488,377]
[28815,25041]
[14095,14021]
[24359,7869]
[2451,19532]
[18128,7283]
[26151,3854]
[25108,24017]
[12229,713]
[27557,20645]
[14628,331]
[16137,27846]
[16258,21646]
[6991,7794]
[5021,5437]
[2528,1300]
[19636,26467]
[6404,8415]
[16104,7638]
[29777,4967]
[8049,24067]
[17530,1632]
[22453,9385]
[12127,18677]
[6715,25591]
[8250,22829]
[4554,26855]
[11715,23074]
[29206,22374]
[852,16508]
[11883,13890]
[3238,24108]
[25087,25471]
[3606,27250]
[16804,2613]
[24795,21003]
[23629,20937]
[11625,25794]
[10615,13717]
[26078,22433]
[13778,887]
[26518,28203]
[20788,6266]
[8302,23901]
[13797,17198]
[10424,19798]
[22657,16925]
[9711,13172]
[14260,1980]
[28535,15551]
[15182,18259]
[23648,1947]
[20815,15622]
[2439,19922]
[6153,21704]
[28186,26141]
[504,10141]
[14345,8436]
[22878,19396]
[24790,26573]
[4823,25323]
[6428,28497]
[7458,18980]
[21843,27485]
[8540,27796]
[22182,14281]
[7861,1496]
[3770,24557]
[14423,20868]
[7169,19215]
[9803,19447]
[14316,27163]
[18147,26238]
[25082,14584]
[7794,20277]
[13685,28591]
[8996,4973]
[19638,18715]
[9105,5197]
[21352,10862]
[5166,20027]
[8053,12337]
[8465,6629]
[16396,25341]
[4104,10267]
[15729,7636]
[25622,8841]
[5227,5793]
[8471,20689]
[4859,24669]
[19282,15915]
[4154,7696]
[18289,19632]
[15053,17092]
[25354,23934]
[18792,17747]
[8362,8416]
[24411,11965]
[6733,26099]
[13918,6874]
[20099,27628]
[24018,20193]
[16867,10386]
[26478,10224]
[9075,17564]
[7081,14498]
[4141,12295]
[27769,5761]
[11101,19517]
[26121,8947]
[18811,5573]
[15313,26707]
[859,4266]
[1957,26380]
[8229,24028]
[6993,10928]
[28616,14572]
[19902,20136]
[17247,7054]
[23556,16892]
[21822,16032]
[10455,16820]
[12595,10793]
[17492,29098]
[29746,25925]
[22635,16838]
[15290,25086]
[21535,959]
[6234,28999]
[29018,10527]
[2125,29484]
[595,16721]
[21593,24926]
[4696,29838]
[26607,24981]
[6043,21940]
[8182,21000]
[5896,5378]
[26928,18238]
[5178,22563]
[10032,28991]
[22223,10327]
[26179,15070]
[12481,625]
[29443,29108]
[9373,25339]
[12802,22646]
[11929,1342]
[14474,2311]
[25966,14512]
[3927,26240]
[22135,5556]
[23671,14184]
[15052,1209]
[9847,19415]
[25838,17190]
[18448,24789]
[27732,29028]
[2079,24126]
[3447,20034]
[8911,1159]
[3861,16456]
[2654,16631]
[27710,28764]
[24540,21066]
[9017,24871]
[15977,18275]
[4973,9917]
[29440,23112]
[5135,17626]
[24200,11897]
[21178,14634]
[15725,11409]
[25294,16761]
[3996,15242]
[17296,3056]
[4085,7966]
[29213,1422]
[28119,1657]
[20509,27721]
[18483,3323]
[17503,16606]
[3376,1968]
[27466,10164]
[13769,8210]
[26405,2448]
[20619,17712]
[18204,29629]
[20323,23969]
[6318,18592]
[13861,14063]
[21870,9662]
[16601,22263]
[25305,5701]
[24159,22307]
[17887,9202]
[4660,13166]
[14233,15794]
[3050,2392]
[14774,12458]
[22867,17194]
[2193,14215]
[26483,22545]
[26590,3296]
[8126,9536]
[13135,23630]
[15953,28017]
[7946,8493]
[6557,5881]
[943,10411]
[286,3547]
[11236,6103]
[16858,19074]
[14518,16121]
[9173,1876]
[21240,21410]
[16970,21057]
[19294,26252]
[19096,12647]
[11891,1148]
[29042,28771]
[24086,23960]
[21024,26013]
[20419,6679]
[8147,29985]
[61,12904]
[21951,6781]
[15253,5027]
[15877,23155]
[9085,27283]
[15798,28348]
[17271,15142]
[6033,11214]
[18488,6127]
[15727,13955]
[7151,21666]
[17581,4944]
[6147,7109]
[622,15939]
[4485,10802]
[16548,25771]
[5525,29373]
[12952,27634]
[8228,29889]
[18419,26493]
[18613,29301]
[14621,22892]
[9013,6987]
[14609,8122]
[15906,18437]
[8600,1000]
[1990,5858]
[23289,23538]
[22686,6885]
[16049,19848]
[1947,12097]
[24933,10334]
[25590,6319]
[4833,28704]
[28974,26012]
[21846,22143]
[155,11329]
[20861,888]
[19759,222]
[9353,16212]
[104,1048]
[27992,6334]
[3910,14829]
[17693,17338]
[16861,14290]
[13952,15750]
[4868,10702]
[14352,23073]
[26425,21180]
[15559,16637]
[16787,2364]
[22578,27558]
[11564,15628]
[18746,29653]
[28465,8631]
[29162,9873]
[2642,26483]
[12901,11245]
[18909,27152]
[243,12224]
[18313,3104]
[11250,20116]
[3417,26154]
[29436,14913]
[18108,23777]
[19131,29642]
[20418,13308]
[6201,22154]
[7116,27153]
[15443,6969]
[17440,9671]
[28559,25912]
[12248,18408]
[21570,21480]
[19541,22101]
[3683,25452]
[15842,18171]
[22757,1444]
[13289,13637]
[6727,16134]
[13567,12835]
[18238,11767]
[4993,7863]
[16355,14726]
[23548,21403]
[23161,1343]
[22315,17482]
[10214,2658]
[18318,16041]
[22791,22638]
[8082,14837]
[18223,10944]
[2706,21611]
[29602,17627]
[12335,12271]
[4944,16430]
[25041,16981]
[7467,843]
[3785,24594]
[28412,5774]
[26187,3536]
[23191,18809]
[27793,26645]
[9071,1147]
[14623,23974]
[6650,9124]
[20416,24979]
[18741,22957]
[18536,29912]
[23397,10275]
[5592,13005]
[26726,21336]
[21670,29377]
[18984,12987]
[2454,21729]
[17625,23391]
[603,3315]
[1342,7493]
[24793,6387]
[18941,25271]
[165,24682]
[21253,10290]
[8585,4218]
[22005,25779]
[24873,6945]
[6336,17602]
[6521,2507]
[23246,18728]
[7126,29820]
[7873,12959]
[4428,9118]
[2074,4706]
[20781,2471]
[3395,2415]
[1177,8044]
[1515,12913]
[4210,5112]
[23935,27108]
[28924,12807]
[19308,23441]
[11242,10285]
[24769,16873]
[3799,13967]
[21398,15412]
[5070,15819]
[11910,14950]
[17039,27516]
[26028,4429]
[13392,26985]
[7400,8057]
[7741,11572]
[9790,2921]
[22014,14504]
[28706,29207]
[1508,13429]
[22288,16862]
[17269,14641]
[15055,18260]
[12410,18401]
[6103,28980]
[29254,22745]
[8777,6950]
[19239,18676]
[27083,15406]
[5826,8739]
[5974,6692]
[24522,3540]
[29553,7739]
[12046,21171]
[11017,13799]
[6451,819]
[14897,2375]
[21322,12801]
[17855,7359]
[215,1059]
[8111,11010]
[29147,17201]
[23287,15194]
[29781,12253]
[24904,27101]
[2712,13063]
[2244,22281]
[24529,22066]
[22601,6397]
[15965,2708]
[22207,138]
[2249,265]
[28673,15532]
[28438,7879]
[17559,22379]
[15861,6092]
[7729,5294]
[20010,10461]
[27974,17222]
[1089,20909]
[23271,27996]
[15613,11305]
[15254,8237]
[26558,15804]
[29728,12272]
[27349,26091]
[25203,9973]
[21972,475]
[13058,1795]
[5501,24075]
[20606,10894]
[3760,12228]
[14473,4495]
[24063,27352]
[15776,19605]
[19995,20911]
[6921,12144]
[2024,5462]
[1213,19285]
[9254,19157]
[7864,23665]
[2234,7157]
[10527,6835]
[26610,23475]
[26246,20283]
[19965,28822]
[19381,18982]
[27165,20398]
[22674,21015]
[12703,22523]
[6154,29120]
[20813,4794]
[537,15131]
[2280,22823]
[28926,22333]
[8132,27221]
[28225,9651]
[25455,15017]
[14246,17128]
[10691,19939]
[19992,8100]
[17100,26251]
[24376,9837]
[6139,25299]
[5645,27877]
[17529,27381]
[691,3079]
[23755,13800]
[21986,17090]
[20800,7996]
[11860,24050]
[23164,28027]
[14813,10682]
[1993,9162]
[25409,2368]
[25512,11945]
[16113,5934]
[11687,10850]
[29094,6573]
[10884,12693]
[22314,27081]
[8697,20131]
[19508,8502]
[9677,12277]
[24228,10710]
[19582,456]
[23947,22376]
[23884,14694]
[18636,10065]
[9004,8688]
[18176,26396]
[16592,7789]
[22606,15012]
[3251,13140]
[22171,9531]
[13007,12964]
[25092,18692]
[28576,9313]
[12737,5451]
[22312,14330]
[6871,25428]
[29175,7224]
[19000,21730]
[22326,16558]
[26697,25601]
[28320,4169]
[8568,19448]
[13005,16871]
[15791,5912]
[3723,4905]
[20043,8418]
[18357,570]
[7658,15032]
[8074,27598]
[8916,4676]
[523,14801]
[24481,20466]
[2261,20228]
[592,8839]
[19580,13206]
[2781,9715]
[13688,15179]
[29143,5417]
[2673,20896]
[26017,9310]
[7125,8048]
[26923,28716]
[11381,8849]
[28755,5722]
[29911,24718]
[29898,25921]
[20712,4258]
[15148,22670]
[13106,23864]
[21945,18604]
[26582,12765]
[25412,8279]
[25574,22157]
[29141,2891]
[5727,16665]
[9256,18645]
[3381,3937]
[28738,4485]
[15333,9648]
[27764,4467]
[27515,17886]
[27802,12265]
[23396,9005]
[27523,6967]
[3323,854]
[22228,6275]
[22559,29893]
[1858,3205]
[8581,18314]
[21832,19141]
[22481,7190]
[8952,18633]
[22827,18783]
[15928,8824]
[12909,14444]
[22975,23196]
[29521,21516]
[3370,24255]
[16321,25772]
[17121,29793]
[2824,27959]
[5646,10892]
[28491,29778]
[20988,6740]
[20602,22605]
[27728,18735]
[7013,22861]
[9563,5091]
[11772,23620]
[8514,5317]
[18477,15714]
[23975,24037]
[11274,16963]
[6204,19112]
[19569,22828]
[25,4741]
[23138,5988]
[7608,7533]
[14882,1793]
[17086,4143]
[3918,18721]
[20592,24799]
[11097,17914]
[11642,25099]
[21476,21778]
[12742,19796]
[8213,17430]
[24082,18047]
[9705,12632]
[21114,6578]
[12993,25161]
[4496,28085]
[20443,17563]
[1809,1200]
[27530,5715]
[2923,17472]
[11248,2599]
[1676,106]
[6675,10384]
[26813,9425]
[26523,17727]
[23137,862]
[21934,6552]
[6731,6710]
[28343,3241]
[674,17975]
[22664,21901]
[18800,29916]
[4161,21969]
[25868,6817]
[9524,17459]
[8505,2913]
[29686,17476]
[28513,29290]
[10683,12261]
[14732,8102]
[14539,22477]
[26399,15354]
[19714,2700]
[18183,7720]
[29806,8093]
[17329,21029]
[7100,18854]
[8331,4131]
[28434,22658]
[9427,6659]
[13790,9880]
[7697,10122]
[15611,27230]
[28929,14303]
[28038,11917]
[27949,5217]
[28649,4550]
[4069,23038]
[3175,18548]
[19221,29894]
[25755,16952]
[16142,28529]
[18580,14752]
[8399,24269]
[16429,23680]
[15501,10938]
[23765,10276]
[15169,3656]
[25799,29751]
[1678,438]
[23209,12490]
[6586,877]
[11314,10569]
[20887,17296]
[18093,3780]
[15239,28641]
[21608,11709]
[7345,4205]
[28361,25748]
[15150,2410]
[1518,4913]
[12377,8674]
[25339,14468]
[28040,14133]
[15713,14926]
[6403,27710]
[8416,5624]
[4185,11981]
[4945,9839]
[1129,8882]
[13041,11565]
[12857,22969]
[25879,13272]
[18040,25400]
[21803,26843]
[11946,12130]
[17235,6337]
[15249,8544]
[20025,9731]
[21928,5694]
[28675,21552]
[13836,24076]
[18364,12887]
[10799,6183]
[18363,27937]
[27789,18700]
[1371,3509]
[28912,21368]
[20517,22575]
[6123,19572]
[14512,1456]
[17345,2312]
[20248,25816]
[6232,14396]
[22441,7437]
[6764,22596]
[4282,27024]
[13919,7176]
[8782,6899]
[16026,15460]
[18302,16319]
[19536,11586]
[1629,20600]
[8627,1800]
[17541,16586]
[10056,24657]
[21409,29662]
[28044,1035]
[28461,20261]
[13128,786]
[5857,10216]
[5006,6761]
[27677,28622]
[27842,11063]
[26739,29236]
[15629,29614]
[13318,10210]
[18669,943]
[9357,20597]
[16833,23501]
[252,13567]
[11002,2291]
[3291,24334]
[26339,23326]
[10114,21910]
[6718,17661]
[25607,28514]
[628,28373]
[19772,6618]
[20160,10197]
[10008,9517]
[426,12410]
[25704,17147]
[8604,13180]
[7441,14688]
[16410,1157]
[3724,25315]
[22126,21048]
[11895,16048]
[9736,13854]
[16465,4465]
[15215,17854]
[22777,8165]
[16550,25709]
[3893,28045]
[4724,7597]
[2825,12181]
[2773,27917]
[25018,15287]
[13398,9278]
[25667,716]
[11639,1455]
[6909,13702]
[19332,20561]
[23040,8678]
[2783,14386]
[24892,29818]
[2105,13354]
[10956,12567]
[10043,15769]
[21785,24175]
[9132,14178]
[14406,4606]
[23916,12286]
[27771,25123]
[21365,4985]
[29674,8670]
[26776,11046]
[11200,27326]
[19316,23270]
[14758,11475]
[13662,4267]
[23146,4498]
[18351,5338]
[8085,10181]
[11876,19891]
[17911,12983]
[4140,22707]
[12171,16755]
[11443,15171]
[22903,27714]
[2965,5204]
[23270,13934]
[19444,3393]
[5435,14547]
[13179,5749]
[8408,5200]
[19961,6943]
[16683,16900]
[12499,8060]
[22702,29998]
[12821,14452]
[22522,24571]
[2226,2381]
[22921,12667]
[20268,29302]
[24062,2]
[17040,24819]
[20150,18276]
[25118,22560]
[18346,23412]
[27417,1398]
[1651,12376]
[22648,1512]
[23424,27465]
[3749,960]
[28904,26227]
[18442,11442]
[11546,24415]
[20643,15064]
[3868,17678]
[22321,18600]
[8871,1403]
[27095,5614]
[28274,2618]
[15241,22508]
[17988,666]
[28489,6634]
[7469,20000]
[499,21911]
[13090,23160]
[23021,3581]
[24534,20450]
[2662,5287]
[26371,4360]
[22217,21429]
[12368,22005]
[8724,11331]
[6288,3816]
[23129,19352]
[29262,15688]
[23847,19151]
[10098,23888]
[9947,5382]
[27983,8038]
[24853,28163]
[21257,1358]
[13707,2176]
[27308,11669]
[1373,25474]
[22071,2402]
[23275,3529]
[3904,6928]
[16591,26283]
[7778,23206]
[21902,20607]
[22848,3962]
[514,26593]
[2017,16741]
[12433,16078]
[692,11536]
[16121,8499]
[19577,6014]
[29188,25122]
[16460,13922]
[240,9258]
[23114,16149]
[15452,4283]
[11804,14195]
[28278,12263]
[1476,4698]
[24946,19946]
[9801,14141]
[10802,4406]
[7527,29096]
[26482,24071]
[4611,18655]
[8039,27354]
[16552,28148]
[28945,12307]
[705,17643]
[9248,2768]
[15599,25336]
[12639,11648]
[23631,9459]
[17240,13978]
[11083,29287]
[12953,18173]
[465,19547]
[24878,2452]
[3239,28655]
[16545,12310]
[4048,28069]
[9579,24408]
[23853,9065]
[12955,24801]
[8139,1416]
[26086,7729]
[7105,16502]
[21735,15708]
[5817,858]
[18125,1114]
[8123,23449]
[13075,21202]
[7815,10782]
[13168,22260]
[368,2987]
[20746,29075]
[13873,1459]
[24926,24678]
[14114,10344]
[19687,12002]
[21734,9122]
[12842,24051]
[21964,21022]
[29985,8495]
[10709,10506]
[9485,8257]
[4820,3585]
[25530,28984]
[10384,10488]
[9614,5170]
[17468,3706]
[19072,22798]
[28300,3423]
[19017,11802]
[21654,9482]
[17532,27341]
[3006,27271]
[2250,4309]
[17703,11096]
[22818,14404]
[24265,3303]
[14876,21143]
[27327,5088]
[11426,23167]
[16423,4701]
[8297,1635]
[21564,9751]
[1575,22667]
[28769,12985]
[767,18404]
[25081,21840]
[6376,11088]
[21713,28728]
[1139,22178]
[22466,26668]
[5965,13713]
[25841,27332]
[22775,20245]
[4114,23713]
[4699,29782]
[27563,22781]
[13050,19199]
[727,26517]
[4344,26817]
[21504,19179]
[21943,5595]
[25267,14919]
[19640,27303]
[1009,8465]
[25710,10105]
[4155,17514]
[9310,5026]
[1468,8387]
[14175,23377]
[19137,14773]
[19115,10427]
[12420,24632]
[2736,29896]
[17133,10620]
[5295,24554]
[19016,3101]
[2777,14940]
[12732,24387]
[8562,26357]
[13130,8462]
[306,23127]
[26917,17872]
[8454,15781]
[24859,353]
[14232,4845]
[7957,4439]
[20434,20918]
[8872,6091]
[16887,2925]
[5661,3198]
[7466,22251]
[12099,29414]
[26856,29189]
[5063,27399]
[10254,16939]
[2444,10632]
[19587,15557]
[676,1264]
[16181,9342]
[23352,19281]
[19846,20944]
[6506,22941]
[5452,13261]
[26602,21372]
[20830,2116]
[22408,22041]
[20655,14043]
[14720,18925]
[27331,1079]
[209,12006]
[4956,15993]
[21499,604]
[16091,16953]
[148,29087]
[3753,29667]
[10050,19389]
[2222,5329]
[25881,7119]
[28282,6616]
[16560,7023]
[13034,20499]
[16243,29696]
[18384,29976]
[24636,28070]
[21272,9155]
[23125,1271]
[725,14822]
[25533,9825]
[12383,12466]
[1522,10144]
[2019,10972]
[21970,11805]
[5126,3083]
[23590,7574]
[4847,8207]
[28588,25229]
[24373,12649]
[24422,9685]
[29763,29997]
[2588,15652]
[2983,14555]
[22965,12558]
[16821,6797]
[17356,11846]
[20429,18967]
[9522,13408]
[25031,17646]
[21774,20016]
[3548,5305]
[5621,3620]
[17611,8050]
[9764,29797]
[16058,25758]
[9023,10248]
[3600,16159]
[11531,7404]
[18412,17009]
[267,21942]
[14614,13144]
[28310,8245]
[74,17801]
[21065,18482]
[8969,5328]
[27830,25569]
